,Company,Forecast_Period,Num_Days,Mean
227,DJIA,90,20,0.8856259659969088
228,DJIA,90,90,0.9728434504792333
229,DJIA,90,180,0.7879799666110183
230,DJIA,90,270,0.8076923076923077
231,DJIA,180,1,0.9568
232,DJIA,180,5,0.9567307692307693
233,DJIA,180,10,0.956661316211878
234,DJIA,180,20,0.9564516129032258
235,DJIA,180,90,0.9549248747913188
236,DJIA,180,180,0.9790209790209791
237,DJIA,180,270,0.8752293577981651
238,DJIA,270,1,0.9866220735785953
239,DJIA,270,5,0.9865996649916248
240,DJIA,270,10,0.9865771812080537
241,DJIA,270,20,0.9865092748735245
242,DJIA,270,90,0.986013986013986
243,DJIA,270,180,0.9853211009174312
244,DJIA,270,270,0.9980694980694981
