,Date,Open,High,Low,Close,Adj Close,Volume,Sentiment
0,2010-01-04,136.25,136.610001,133.139999,133.899994,133.899994,7599900,0.0
1,2010-01-05,133.429993,135.479996,131.809998,134.690002,134.690002,8851900,0.0
2,2010-01-06,134.600006,134.729996,131.649994,132.25,132.25,7178800,0.0
3,2010-01-07,132.009995,132.320007,128.800003,130.0,130.0,11030200,0.0
4,2010-01-08,130.559998,133.679993,129.029999,133.520004,133.520004,9830500,0.0
5,2010-01-11,132.619995,132.800003,129.21000700000002,130.309998,130.309998,8779400,0.0
6,2010-01-12,128.990005,129.820007,126.550003,127.349998,127.349998,9096300,0.0
7,2010-01-13,127.900002,129.71000700000002,125.75,129.110001,129.110001,10723200,-0.1531
8,2010-01-14,129.139999,130.380005,126.400002,127.349998,127.349998,9774900,0.0
9,2010-01-15,129.179993,129.649994,127.059998,127.139999,127.139999,15376500,0.0
10,2010-01-19,126.309998,128.0,124.33000200000001,127.610001,127.610001,8892600,0.0
11,2010-01-20,127.129997,129.199997,125.08000200000001,125.779999,125.779999,9074700,0.0
12,2010-01-21,127.260002,128.149994,125.0,126.620003,126.620003,9970600,0.0
13,2010-01-22,125.599998,127.66999799999999,120.760002,121.43,121.43,11568900,0.0
14,2010-01-25,122.099998,122.279999,118.120003,120.309998,120.309998,12023900,0.5267
15,2010-01-26,120.559998,122.980003,119.059998,119.480003,119.480003,9559000,0.0
16,2010-01-27,121.029999,123.33000200000001,118.800003,122.75,122.75,14765300,0.0
17,2010-01-28,124.43,127.199997,122.800003,126.029999,126.029999,27293100,0.0
18,2010-01-29,129.770004,131.850006,124.139999,125.410004,125.410004,29471300,0.0
19,2010-02-01,123.18,124.860001,113.82,118.870003,118.870003,37774400,0.0
20,2010-02-02,118.790001,118.980003,114.400002,118.120003,118.120003,23079700,0.6369
21,2010-02-03,117.120003,119.610001,116.559998,119.099998,119.099998,12405900,-0.0516
22,2010-02-04,118.639999,120.33000200000001,115.739998,115.940002,115.940002,12784000,-0.1779
23,2010-02-05,115.879997,117.650002,114.099998,117.389999,117.389999,11024800,0.0
24,2010-02-08,119.379997,121.0,116.559998,116.83000200000001,116.83000200000001,9890200,0.0
25,2010-02-09,118.199997,119.089996,117.0,118.029999,118.029999,9223000,0.0
26,2010-02-10,118.0,118.610001,116.0,117.360001,117.360001,6233200,0.0
27,2010-02-11,117.209999,120.41999799999999,116.5,120.089996,120.089996,8343500,0.0
28,2010-02-12,118.989998,119.940002,117.5,119.660004,119.660004,8073500,0.0
29,2010-02-16,120.059998,120.5,117.18,117.529999,117.529999,8932700,0.0
30,2010-02-17,117.07,117.129997,115.550003,116.309998,116.309998,8944800,0.0
31,2010-02-18,115.839996,118.510002,114.82,118.08000200000001,118.08000200000001,9800100,0.0
32,2010-02-19,117.910004,119.089996,117.0,117.519997,117.519997,7115600,0.0
33,2010-02-22,117.370003,118.970001,116.18,118.010002,118.010002,6807300,0.0
34,2010-02-23,118.010002,119.25,116.510002,117.239998,117.239998,7068200,0.0
35,2010-02-24,117.959999,119.800003,117.150002,119.720001,119.720001,7389900,0.0
36,2010-02-25,118.16999799999999,118.339996,115.849998,118.199997,118.199997,9533400,0.0
37,2010-02-26,117.879997,119.43,117.0,118.400002,118.400002,5721600,0.0
38,2010-03-01,118.699997,124.660004,117.529999,124.540001,124.540001,13296500,0.0
39,2010-03-02,125.010002,127.349998,124.800003,125.529999,125.529999,12097500,0.0
40,2010-03-03,125.400002,126.940002,124.43,125.889999,125.889999,6440400,0.0
41,2010-03-04,125.980003,128.850006,125.57,128.529999,128.529999,7509700,0.0
42,2010-03-05,129.130005,129.449997,127.07,128.91000400000001,128.91000400000001,6769300,0.0
43,2010-03-08,128.300003,130.850006,127.709999,130.110001,130.110001,5605900,0.0
44,2010-03-09,129.58999599999999,130.809998,127.970001,128.820007,128.820007,6070800,0.0
45,2010-03-10,129.110001,131.169998,128.479996,130.509995,130.509995,5625700,0.0
46,2010-03-11,130.449997,133.619995,130.360001,133.580002,133.580002,7240800,0.0
47,2010-03-12,134.199997,134.199997,131.179993,131.820007,131.820007,6150800,0.0
48,2010-03-15,131.699997,132.0,128.630005,131.130005,131.130005,6329200,0.0
49,2010-03-16,131.240005,132.28999299999998,130.5,131.78999299999998,131.78999299999998,4132500,0.0
50,2010-03-17,132.41000400000001,132.690002,131.220001,131.33999599999999,131.33999599999999,4358800,0.0
51,2010-03-18,131.020004,132.850006,130.440002,132.759995,132.759995,5021300,0.0
52,2010-03-19,133.71000700000002,133.71000700000002,129.66000400000001,130.350006,130.350006,8905000,0.0
53,2010-03-22,130.199997,130.96000700000002,128.639999,130.470001,130.470001,5383400,0.0
54,2010-03-23,130.889999,130.940002,128.070007,129.259995,129.259995,4213100,0.0
55,2010-03-24,128.639999,129.399994,127.199997,128.03999299999998,128.03999299999998,4696400,0.0
56,2010-03-25,129.139999,136.91000400000001,128.03999299999998,134.729996,134.729996,16209600,0.0
57,2010-03-26,134.899994,136.990005,133.759995,135.059998,135.059998,6565700,0.0
58,2010-03-29,135.369995,136.630005,134.330002,135.119995,135.119995,4626900,0.0
59,2010-03-30,135.740005,138.190002,135.360001,136.580002,136.580002,6192700,0.0
60,2010-03-31,136.0,136.800003,134.479996,135.770004,135.770004,4600600,0.0
61,2010-04-01,135.800003,136.509995,131.179993,131.809998,131.809998,8785800,0.0
62,2010-04-05,132.850006,133.740005,130.779999,131.490005,131.490005,5816500,0.1779
63,2010-04-06,131.229996,136.0,131.179993,135.559998,135.559998,7950300,0.0
64,2010-04-07,135.96000700000002,136.080002,133.860001,134.869995,134.869995,5945400,0.0
65,2010-04-08,134.71000700000002,141.25,134.71000700000002,140.96000700000002,140.96000700000002,12689100,0.0
66,2010-04-09,140.720001,141.330002,139.070007,140.059998,140.059998,6011100,0.0
67,2010-04-12,140.0,142.91000400000001,139.679993,141.199997,141.199997,5445300,0.0
68,2010-04-13,141.229996,141.979996,139.119995,140.16000400000001,140.16000400000001,4785500,-0.25
69,2010-04-14,140.33999599999999,144.5,139.199997,144.279999,144.279999,7900300,-0.34
70,2010-04-15,144.550003,147.08999599999999,144.0,145.820007,145.820007,7829600,0.0
71,2010-04-16,144.880005,147.169998,141.449997,142.169998,142.169998,8396800,0.0
72,2010-04-19,142.350006,143.669998,139.130005,142.429993,142.429993,6022000,0.0
73,2010-04-20,143.830002,144.639999,142.100006,144.199997,144.199997,4311700,0.035449999999999995
74,2010-04-21,145.169998,149.0,143.520004,146.429993,146.429993,7374400,0.0
75,2010-04-22,147.009995,151.08999599999999,145.880005,150.08999599999999,150.08999599999999,15165800,0.0
76,2010-04-23,145.380005,149.08999599999999,142.419998,143.630005,143.630005,18975200,0.0
77,2010-04-26,143.199997,147.729996,142.899994,147.110001,147.110001,9318300,0.0
78,2010-04-27,145.550003,146.440002,141.110001,142.020004,142.020004,8639000,0.0
79,2010-04-28,142.58999599999999,142.75,138.690002,139.350006,139.350006,9235300,0.0
80,2010-04-29,140.08999599999999,142.449997,139.78999299999998,141.729996,141.729996,6314200,0.0
81,2010-04-30,141.399994,141.399994,136.91000400000001,137.100006,137.100006,6113500,0.0
82,2010-05-03,137.199997,139.440002,136.110001,137.490005,137.490005,5654600,0.0
83,2010-05-04,135.619995,135.809998,128.380005,129.830002,129.830002,12667800,0.0
84,2010-05-05,128.0,131.610001,127.550003,130.929993,130.929993,9458100,0.0
85,2010-05-06,130.0,132.330002,120.599998,128.71000700000002,128.71000700000002,10189000,-0.128
86,2010-05-07,127.970001,131.179993,123.760002,124.980003,124.980003,11927600,0.0
87,2010-05-10,129.729996,132.21000700000002,129.259995,131.28999299999998,131.28999299999998,6806100,0.0
88,2010-05-11,129.949997,133.080002,128.470001,130.46000700000002,130.46000700000002,6044100,0.0
89,2010-05-12,131.41000400000001,134.130005,129.679993,133.869995,133.869995,5904500,0.0
90,2010-05-13,133.929993,136.990005,131.0,131.470001,131.470001,5940200,0.0
91,2010-05-14,130.360001,131.0,126.760002,128.529999,128.529999,5277800,0.0
92,2010-05-17,128.240005,129.949997,125.800003,128.91000400000001,128.91000400000001,5642200,0.0
93,2010-05-18,130.139999,131.25,125.510002,126.279999,126.279999,5256900,0.0
94,2010-05-19,125.510002,127.93,123.800003,124.589996,124.589996,6463300,0.0
95,2010-05-20,122.639999,125.0,118.779999,119.709999,119.709999,8594400,0.0
96,2010-05-21,117.900002,124.970001,117.519997,122.720001,122.720001,7966900,0.0
97,2010-05-24,122.57,124.5,120.650002,122.120003,122.120003,4535900,0.0
98,2010-05-25,118.540001,125.190002,118.5,124.860001,124.860001,6913400,0.0
99,2010-05-26,125.050003,125.790001,122.300003,123.209999,123.209999,6964600,0.0
100,2010-05-27,124.980003,126.849998,120.599998,126.699997,126.699997,4747700,0.0
101,2010-05-28,126.07,127.599998,124.010002,125.459999,125.459999,3954800,0.0
102,2010-06-01,124.970001,126.57,123.019997,123.239998,123.239998,3659500,0.0
103,2010-06-02,124.019997,126.43,121.650002,126.309998,126.309998,4764700,0.0
104,2010-06-03,126.25,129.149994,124.849998,128.759995,128.759995,5276900,-0.5983
105,2010-06-04,126.33000200000001,128.199997,122.18,122.769997,122.769997,5497700,0.0
106,2010-06-07,125.839996,126.610001,121.66999799999999,122.010002,122.010002,6566400,0.0
107,2010-06-08,122.0,122.0,115.800003,118.839996,118.839996,11484400,0.0
108,2010-06-09,120.309998,121.470001,117.360001,117.910004,117.910004,7369200,0.0
109,2010-06-10,120.0,123.5,119.199997,123.209999,123.209999,6061800,0.0
110,2010-06-11,121.389999,123.529999,120.290001,123.029999,123.029999,4204600,0.0
111,2010-06-14,124.239998,125.699997,123.5,123.83000200000001,123.83000200000001,3923000,0.0
112,2010-06-15,123.199997,126.91999799999999,122.5,126.839996,126.839996,4541000,0.0
113,2010-06-16,125.389999,127.980003,125.360001,126.900002,126.900002,3964300,0.0
114,2010-06-17,126.739998,127.800003,124.690002,125.889999,125.889999,3479000,0.0
115,2010-06-18,126.480003,127.480003,125.07,125.83000200000001,125.83000200000001,3836000,0.0
116,2010-06-21,126.790001,127.480003,121.410004,122.550003,122.550003,5327700,0.0
117,2010-06-22,122.650002,125.230003,121.550003,122.309998,122.309998,6207200,0.0
118,2010-06-23,122.110001,123.220001,120.040001,121.449997,121.449997,5455100,-0.4926
119,2010-06-24,120.610001,120.849998,116.800003,118.33000200000001,118.33000200000001,7771100,0.0
120,2010-06-25,118.139999,121.760002,117.629997,121.0,121.0,5769700,0.0
121,2010-06-28,118.849998,120.040001,117.099998,117.800003,117.800003,5612200,0.0
122,2010-06-29,116.260002,116.480003,106.010002,108.610001,108.610001,12866300,0.0
123,2010-06-30,108.58000200000001,112.68,108.110001,109.260002,109.260002,9740700,0.0
124,2010-07-01,108.900002,111.690002,106.699997,110.959999,110.959999,8529800,0.0
125,2010-07-02,110.91999799999999,111.290001,108.559998,109.139999,109.139999,4477100,0.0
126,2010-07-06,110.650002,112.529999,109.0,110.059998,110.059998,5219300,0.8481
127,2010-07-07,109.839996,113.629997,109.809998,113.43,113.43,4941000,0.0
128,2010-07-08,115.019997,117.480003,114.07,116.220001,116.220001,6775000,0.0
129,2010-07-09,116.550003,117.400002,114.650002,117.260002,117.260002,4065100,0.0
130,2010-07-12,117.809998,119.699997,117.32,119.510002,119.510002,4783600,0.0
131,2010-07-13,120.690002,124.879997,120.300003,123.650002,123.650002,7091100,0.0
132,2010-07-14,123.029999,123.75,121.470001,123.300003,123.300003,5257000,0.0
133,2010-07-15,120.129997,122.480003,119.260002,122.059998,122.059998,6047700,0.0
134,2010-07-16,121.279999,121.91999799999999,118.010002,118.489998,118.489998,6227900,-0.34
135,2010-07-19,118.379997,120.739998,117.0,119.940002,119.940002,5030900,0.0
136,2010-07-20,120.610001,120.709999,117.510002,120.099998,120.099998,6785000,0.0
137,2010-07-21,120.620003,121.25,117.260002,117.43,117.43,5011700,0.0
138,2010-07-22,118.709999,120.870003,118.019997,120.07,120.07,15003400,0.2481
139,2010-07-23,105.93,119.279999,105.800003,118.870003,118.870003,42421100,0.0
140,2010-07-26,118.260002,118.599998,114.879997,118.400002,118.400002,11137800,-0.0516
141,2010-07-27,118.43,118.5,115.07,117.129997,117.129997,7796100,0.0
142,2010-07-28,117.0,118.199997,116.400002,117.129997,117.129997,5472300,0.0
143,2010-07-29,117.989998,118.870003,115.519997,116.860001,116.860001,6175800,0.0
144,2010-07-30,115.529999,118.739998,114.510002,117.889999,117.889999,7077500,0.0
145,2010-08-02,119.150002,120.379997,117.57,120.07,120.07,5443700,0.0
146,2010-08-03,120.0,122.870003,119.68,122.41999799999999,122.41999799999999,5953800,-0.3182
147,2010-08-04,123.059998,128.470001,123.0,127.58000200000001,127.58000200000001,9270800,0.0
148,2010-08-05,126.769997,128.0,125.82,127.83000200000001,127.83000200000001,4282300,0.0
149,2010-08-06,126.720001,128.399994,125.900002,128.320007,128.320007,5065200,0.2491
150,2010-08-09,128.46000700000002,129.929993,127.849998,128.830002,128.830002,5085800,0.0
151,2010-08-10,127.949997,130.0,127.379997,130.0,130.0,5706900,0.17790000000000003
152,2010-08-11,128.100006,128.119995,125.199997,125.889999,125.889999,5541700,0.0
153,2010-08-12,123.760002,127.0,123.550003,126.559998,126.559998,4367900,0.0
154,2010-08-13,126.059998,127.480003,124.260002,124.690002,124.690002,3976600,0.0
155,2010-08-16,123.610001,127.370003,123.040001,126.07,126.07,4024700,-0.25
156,2010-08-17,127.339996,129.979996,126.790001,128.860001,128.860001,5044700,0.7003
157,2010-08-18,129.25,130.809998,128.259995,129.649994,129.649994,7901500,0.0
158,2010-08-19,129.220001,130.020004,126.82,127.57,127.57,5582500,0.0
159,2010-08-20,127.199997,128.03999299999998,126.019997,127.760002,127.760002,4170100,0.0
160,2010-08-23,127.860001,129.220001,126.5,126.599998,126.599998,3861300,0.0
161,2010-08-24,125.410004,125.440002,123.18,124.529999,124.529999,5369700,0.0
162,2010-08-25,123.849998,127.370003,123.83000200000001,126.849998,126.849998,5344500,0.0
163,2010-08-26,127.150002,127.589996,124.82,124.860001,124.860001,4694500,0.0
164,2010-08-27,125.459999,126.639999,122.25,126.639999,126.639999,5080000,0.0
165,2010-08-30,126.029999,126.949997,123.690002,123.790001,123.790001,3426000,0.0
166,2010-08-31,122.849998,125.900002,122.5,124.83000200000001,124.83000200000001,4225600,0.0
167,2010-09-01,126.360001,132.600006,126.16999799999999,132.490005,132.490005,7138300,0.0
168,2010-09-02,132.169998,135.21000700000002,132.050003,135.21000700000002,135.21000700000002,5407400,0.0
169,2010-09-03,136.889999,139.5,136.630005,138.78999299999998,138.78999299999998,6581200,0.0
170,2010-09-07,137.559998,138.600006,136.889999,137.220001,137.220001,3883000,0.0
171,2010-09-08,137.929993,139.699997,136.449997,139.139999,139.139999,5828500,0.0
172,2010-09-09,140.389999,141.369995,139.259995,140.380005,140.380005,4958000,0.0
173,2010-09-10,140.75,142.600006,140.03999299999998,142.440002,142.440002,5043600,0.0
174,2010-09-13,144.070007,145.740005,143.759995,145.070007,145.070007,5077400,0.0
175,2010-09-14,144.5,146.699997,143.830002,145.75,145.75,4319400,0.0
176,2010-09-15,144.880005,145.619995,143.559998,145.449997,145.449997,4903600,0.0
177,2010-09-16,145.399994,148.229996,145.16000400000001,148.130005,148.130005,5827000,0.0
178,2010-09-17,148.899994,148.979996,146.5,148.320007,148.320007,7259600,0.0
179,2010-09-20,148.699997,151.949997,147.350006,151.300003,151.300003,6449400,0.0
180,2010-09-21,150.759995,153.309998,149.600006,150.729996,150.729996,7542000,0.0
181,2010-09-22,149.83999599999999,152.699997,149.100006,151.830002,151.830002,6612400,0.0
182,2010-09-23,151.199997,155.919998,150.970001,152.850006,152.850006,7065600,0.0
183,2010-09-24,155.429993,160.889999,155.419998,160.729996,160.729996,10590600,0.0
184,2010-09-27,160.220001,161.199997,157.880005,159.369995,159.369995,6446300,0.0
185,2010-09-28,159.83999599999999,160.880005,154.889999,159.699997,159.699997,8494200,0.0
186,2010-09-29,159.029999,161.779999,157.75,158.990005,158.990005,7287500,0.0
187,2010-09-30,160.009995,160.929993,155.600006,157.059998,157.059998,7606000,0.0
188,2010-10-01,157.080002,157.440002,152.199997,153.71000700000002,153.71000700000002,8683400,0.0
189,2010-10-04,153.949997,155.96000700000002,152.78999299999998,155.389999,155.389999,5346500,0.0
190,2010-10-05,157.080002,161.21000700000002,157.009995,160.869995,160.869995,5620000,0.0
191,2010-10-06,160.600006,160.679993,154.600006,155.399994,155.399994,6060800,0.0
192,2010-10-07,156.509995,157.399994,153.389999,156.270004,156.270004,4622000,0.0
193,2010-10-08,155.179993,156.279999,152.779999,155.550003,155.550003,6918400,0.0
194,2010-10-11,154.889999,156.630005,152.33999599999999,153.029999,153.029999,4486400,0.0
195,2010-10-12,152.509995,156.949997,151.399994,156.479996,156.479996,5280800,0.0
196,2010-10-13,156.690002,156.78999299999998,153.850006,155.169998,155.169998,5632800,0.7845
197,2010-10-14,155.16000400000001,156.949997,154.229996,155.529999,155.529999,4024100,0.0
198,2010-10-15,158.419998,164.880005,156.75,164.639999,164.639999,10135500,0.3612
199,2010-10-18,165.0,165.190002,161.820007,163.559998,163.559998,6331300,0.0
200,2010-10-19,160.679993,162.800003,157.0,158.669998,158.669998,7525000,0.0
201,2010-10-20,158.779999,159.869995,156.570007,158.669998,158.669998,5790400,0.0
202,2010-10-21,162.669998,166.130005,161.28999299999998,164.970001,164.970001,13482500,0.0
203,2010-10-22,162.449997,170.169998,162.270004,169.130005,169.130005,16318400,0.0
204,2010-10-25,171.570007,171.990005,168.320007,169.0,169.0,6530900,0.0
