,Date,Open,High,Low,Close,Adj Close,Volume,Sentiment
0,2010-01-04,30.49,30.642857,30.34,30.572857,20.386072,123432400,0.0
1,2010-01-05,30.657142999999998,30.798571000000003,30.464284999999997,30.625713,20.421322,150476200,0.0
2,2010-01-06,30.625713,30.747142999999998,30.107143,30.138571000000002,20.096491,138040000,0.0
3,2010-01-07,30.25,30.285715000000003,29.864286,30.082857,20.059338,119282800,0.0
4,2010-01-08,30.042856,30.285715000000003,29.865715,30.282858,20.192701,111902700,0.0
5,2010-01-11,30.4,30.428571999999996,29.778571999999997,30.015715000000004,20.014568,115557400,0.1471
6,2010-01-12,29.884285,29.967142,29.488571000000004,29.674286,19.786903,148614900,0.0
7,2010-01-13,29.695715000000003,30.132856,29.157142999999998,30.092857000000002,20.066005999999998,151473000,0.0
8,2010-01-14,30.015715000000004,30.065714,29.860001,29.918571000000004,19.949797,108223500,0.0
9,2010-01-15,30.132856,30.228571000000002,29.41,29.418571000000004,19.61639,148516900,0.46655
10,2010-01-19,29.761428999999996,30.741428000000003,29.605715000000004,30.719998999999998,20.484185999999998,182501900,-0.27849999999999997
11,2010-01-20,30.701428999999997,30.792856,29.928571999999996,30.247142999999998,20.16889,153038200,0.0
12,2010-01-21,30.297141999999997,30.472857,29.601429,29.724285,19.820242,152038600,0.0
13,2010-01-22,29.540001,29.642857,28.165714,28.25,18.837185,220441900,0.0
14,2010-01-25,28.93,29.242857,28.598571999999997,29.01,19.343957999999997,266424900,0.1591
15,2010-01-26,29.421428999999996,30.530001000000002,28.940001000000002,29.42,19.617345999999998,466777500,-0.30616666666666664
16,2010-01-27,29.549999,30.082857,28.504285999999997,29.697144,19.802147,430642100,0.0
17,2010-01-28,29.275715,29.357143,28.385714,28.469998999999998,18.983883,293375600,0.09866666666666668
18,2010-01-29,28.725714,28.885714,27.178571999999996,27.437143,18.295170000000002,311488100,0.435
19,2010-02-01,27.481428,28.0,27.328571000000004,27.818571000000002,18.549507000000002,187469100,-0.1909
20,2010-02-02,27.987143,28.045713,27.625713,27.98,18.65715,174585600,0.0
21,2010-02-03,27.881428000000003,28.6,27.774286,28.461428,18.978167000000003,153832000,0.0
22,2010-02-04,28.104286,28.338571999999996,27.367144,27.435715000000002,18.294220000000003,189413000,-0.37895
23,2010-02-05,27.518572,28.0,27.264286,27.922857,18.619045,212576700,0.0
24,2010-02-08,27.955715,28.268572,27.714284999999997,27.731428,18.491404,119567700,0.0
25,2010-02-09,28.059998999999998,28.214284999999997,27.821428000000004,28.027143,18.688579999999998,158221700,0.0
26,2010-02-10,27.984284999999996,28.085714000000003,27.751428999999998,27.874287,18.586657000000002,92590400,0.0
27,2010-02-11,27.84,28.535715000000003,27.722857,28.381428000000003,18.924822,137586400,0.0
28,2010-02-12,28.301428,28.805714000000002,27.928571999999996,28.625713,19.087709,163867200,-0.2263
29,2010-02-16,28.848571999999997,29.098571999999997,28.788572,29.057142,19.375387,135934400,0.0
30,2010-02-17,29.17,29.187143,28.694285999999998,28.935715000000002,19.294420000000002,109099200,0.0
31,2010-02-18,28.804284999999997,29.127142,28.702858000000003,28.99,19.33062,105706300,0.0
32,2010-02-19,28.837142999999998,29.028571999999997,28.73,28.809998999999998,19.210594,103867400,0.0
33,2010-02-22,28.905714,28.928571999999996,28.455715,28.631428000000003,19.091524,97640900,0.0
34,2010-02-23,28.571428000000004,28.761428999999996,27.95857,28.151428000000003,18.771461,143773700,-0.5106
35,2010-02-24,28.318571000000002,28.777143,28.262857,28.665714,19.114389000000003,115141600,-0.6908
36,2010-02-25,28.197144,28.98,28.127142,28.857143,19.242027,166281500,0.0
37,2010-02-26,28.911428000000004,29.309998999999998,28.857143,29.231428,19.491606,126865200,0.0
38,2010-03-01,29.392857,29.928571999999996,29.35,29.855715000000004,19.907879,137523400,0.0
39,2010-03-02,29.99,30.118571999999997,29.677143,29.835714000000003,19.894545,141636600,0.0
40,2010-03-03,29.848571999999997,29.981428,29.705715,29.904284999999998,19.940269,93013200,0.5423
41,2010-03-04,29.897142,30.131428000000003,29.804284999999997,30.101429,20.071724,91510300,0.0
42,2010-03-05,30.705715,31.385714,30.661428000000004,31.278571999999997,20.856648999999997,224905100,0.0
43,2010-03-08,31.43,31.441429,31.178571999999996,31.297141999999997,20.869028,107472400,0.7841
44,2010-03-09,31.187143,32.142857,31.127142,31.860001,21.244345000000003,230064800,0.0
45,2010-03-10,31.975714,32.21143,31.885714,32.119999,21.417709,149054500,0.0
46,2010-03-11,31.987143,32.214287,31.902857,32.214287,21.480583,101425100,0.0
47,2010-03-12,32.481429999999996,32.532856,32.25,32.371429,21.585365,104080900,0.0
48,2010-03-15,32.197144,32.214287,31.464284999999997,31.977141999999997,21.322453,123375700,0.0
49,2010-03-16,32.025715000000005,32.139998999999996,31.787144,32.064285,21.380562,111727000,0.0
50,2010-03-17,32.128571,32.349998,31.895714,32.017143,21.349129,112739200,-0.6682
51,2010-03-18,32.014286,32.142857,31.801428,32.092857,21.399616,85527400,0.0
52,2010-03-19,32.112858,32.177143,31.604286,31.75,21.170994,139861400,0.0
53,2010-03-22,31.495714000000003,32.285713,31.450001,32.107143,21.409138000000002,114104900,0.0
54,2010-03-23,32.234287,32.682858,32.014286,32.622856,21.753017,150607800,0.0
55,2010-03-24,32.52,32.885715000000005,32.501427,32.767143,21.849228,149445100,0.128
56,2010-03-25,32.988571,32.995715999999994,32.32143,32.378571,21.59013,135571100,0.0
57,2010-03-26,32.707142,33.135715000000005,32.650002,32.985714,21.994974,160218800,0.0
58,2010-03-29,33.285713,33.41,33.088570000000004,33.198570000000004,22.136908,135186100,0.0
59,2010-03-30,33.799999,33.925713,33.464287,33.692856,22.466496,131827500,-0.5023
60,2010-03-31,33.64143,33.801429999999996,33.494285999999995,33.57143,22.385527,107664900,0.0
61,2010-04-01,33.915714,34.104286,33.25,33.709998999999996,22.477928,150786300,0.0
62,2010-04-05,33.568573,34.072857,33.53857,34.07,22.717979,171126900,0.14800000000000002
63,2010-04-06,34.028572,34.32,33.857143,34.220001,22.818007,111754300,0.0
64,2010-04-07,34.221428,34.560001,34.094284,34.371429,22.918976,157125500,0.0
65,2010-04-08,34.348572,34.505714000000005,34.005714000000005,34.278572,22.857059,143247300,0.0
66,2010-04-09,34.490002000000004,34.555714,34.351428999999996,34.541428,23.032326,83545700,0.6249
67,2010-04-12,34.599998,34.724284999999995,34.544284999999995,34.612858,23.07996,83256600,0.0
68,2010-04-13,34.551429999999996,34.685715,34.444286,34.632858,23.093294,76552700,0.0
69,2010-04-14,35.040001000000004,35.115715,34.867142,35.098572,23.403833,101019100,0.0
70,2010-04-15,35.111427,35.575714000000005,35.072857,35.560001,23.711519,94196200,0.0
71,2010-04-16,35.509997999999996,35.877144,34.935715,35.342857,23.566720999999998,187636400,0.0
72,2010-04-19,35.290001000000004,35.412857,34.53857,35.295715,23.535286,141731100,0.0
73,2010-04-20,35.505714000000005,35.607143,34.708572,34.941429,23.299051000000002,184581600,0.0
74,2010-04-21,36.971428,37.17857,36.532856,37.031428999999996,24.692673000000003,245597800,0.29600000000000004
75,2010-04-22,36.89143,38.107143,36.599998,38.067142,25.383286,198356200,0.0
76,2010-04-23,38.284286,38.882858,38.142857,38.689999,25.798603,199238900,0.0
77,2010-04-26,38.84,38.922855,38.312859,38.5,25.671917,119767200,0.0
78,2010-04-27,38.181427,38.262856,37.217144,37.434284000000005,24.961296,177335900,0.0
79,2010-04-28,37.607143,37.714287,36.630001,37.371429,24.919382000000002,189600600,0.0
80,2010-04-29,37.574287,38.57143,37.43,38.377144,25.589996,139710200,0.0
81,2010-04-30,38.472858,38.652859,37.285713,37.298573,24.8708,135615900,0.0
82,2010-05-03,37.691429,38.268570000000004,37.554287,38.049999,25.371853,113585500,0.0
83,2010-05-04,37.555714,37.612858,36.67857,36.954285,24.641227999999998,180954900,0.0
84,2010-05-05,36.147144,36.877144,35.532856,36.57,24.384991,220775800,0.0
85,2010-05-06,36.261429,36.892857,28.464284999999997,35.17857,23.457174,321465200,0.0
86,2010-05-07,34.815715999999995,35.224284999999995,32.172855,33.694286,22.467453,419004600,0.0
87,2010-05-10,35.75,36.378571,35.504284000000006,36.284286,24.194466000000002,246076600,0.0
88,2010-05-11,35.977142,37.127144,35.785713,36.645714,24.435472,212226700,0.0
